Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD11,OUT018,
FDW13,OUT049,
FDA32,OUT017,
DRQ35,OUT045,
DRI37,OUT046,
FDU38,OUT046,
FDJ07,OUT010,
FDT38,OUT018,
FDX02,OUT018,
NCN18,OUT013,
FDQ13,OUT045,
DRP35,OUT018,
DRK47,OUT018,
DRI47,OUT046,
FDK20,OUT045,
FDC34,OUT018,
FDI15,OUT019,
FDG05,OUT027,
FDK34,OUT017,
FDX50,OUT010,
FDP56,OUT018,
NCX54,OUT049,
FDI20,OUT018,
FDH33,OUT017,
NCO29,OUT045,
FDK22,OUT045,
DRO47,OUT046,
FDT19,OUT027,
FDY25,OUT017,
FDS44,OUT019,
FDJ21,OUT049,
FDO40,OUT046,
FDL36,OUT019,
FDJ21,OUT046,
FDD05,OUT017,
FDS10,OUT010,
FDG14,OUT027,
FDN57,OUT046,
FDS47,OUT017,
FDO40,OUT010,
FDM50,OUT045,
FDF44,OUT045,
FDS21,OUT010,
NCJ06,OUT019,
FDX49,OUT045,
FDU33,OUT018,
NCN06,OUT013,
NCN53,OUT017,
NCE30,OUT013,
FDN21,OUT019,
FDB52,OUT027,
FDA26,OUT027,
FDD23,OUT018,
FDH57,OUT018,
FDO15,OUT019,
FDY49,OUT046,
FDP20,OUT018,
DRG11,OUT010,
DRJ59,OUT049,
FDP34,OUT035,
FDY04,OUT017,
FDV11,OUT049,
FDG20,OUT045,
NCH55,OUT017,
FDV34,OUT018,
FDT44,OUT049,
FDG35,OUT019,
FDG08,OUT018,
FDX52,OUT017,
NCH54,OUT027,
FDU24,OUT027,
FDW03,OUT035,
FDV01,OUT018,
FDQ39,OUT027,
FDA16,OUT046,
FDO12,OUT046,
FDM44,OUT049,
FDT03,OUT010,
NCQ18,OUT027,
NCL18,OUT018,
NCJ06,OUT035,
NCQ05,OUT049,
FDS35,OUT045,
NCI18,OUT027,
NCO55,OUT010,
FDW24,OUT013,
NCS05,OUT027,
FDO48,OUT045,
FDT35,OUT017,
DRN11,OUT049,
FDY57,OUT018,
DRE27,OUT045,
FDM24,OUT046,
FDX09,OUT013,
FDY45,OUT018,
FDF41,OUT017,
FDG05,OUT049,
FDF05,OUT035,
FDU19,OUT027,
DRH39,OUT027,
FDP57,OUT017,
FDE58,OUT027,
DRD15,OUT013,
FDJ52,OUT045,
FDS01,OUT027,
FDZ47,OUT046,
FDG35,OUT027,
FDY45,OUT045,
FDY04,OUT049,
FDY47,OUT035,
FDE28,OUT049,
FDJ27,OUT018,
FDH58,OUT017,
NCV42,OUT010,
NCQ54,OUT018,
FDL44,OUT018,
FDY50,OUT018,
FDR59,OUT017,
FDH35,OUT017,
FDX08,OUT045,
FDL20,OUT035,
FDB27,OUT049,
FDA56,OUT013,
FDV39,OUT013,
FDU38,OUT019,
FDT55,OUT045,
FDS24,OUT018,
FDS15,OUT046,
FDF05,OUT027,
DRP47,OUT049,
FDA25,OUT018,
FDA19,OUT019,
NCM26,OUT013,
FDS46,OUT018,
DRH15,OUT018,
NCR05,OUT035,
NCY17,OUT045,
FDZ01,OUT013,
FDP31,OUT027,
FDE57,OUT013,
FDZ44,OUT010,
NCP53,OUT018,
NCA06,OUT045,
FDP22,OUT045,
FDW37,OUT017,
NCS30,OUT049,
FDB40,OUT035,
FDC51,OUT017,
FDC11,OUT046,
FDC59,OUT027,
FDE14,OUT018,
NCT41,OUT013,
FDP52,OUT035,
DRA24,OUT010,
FDC40,OUT049,
NCA42,OUT013,
FDT27,OUT045,
NCW54,OUT045,
DRB13,OUT013,
FDY02,OUT019,
FDS59,OUT045,
FDR49,OUT035,
FDY40,OUT018,
FDL48,OUT035,
DRI01,OUT027,
FDZ52,OUT018,
FDK32,OUT049,
FDK51,OUT013,
FDP28,OUT035,
DRZ24,OUT046,
FDG04,OUT019,
FDF58,OUT027,
FDI21,OUT046,
FDZ43,OUT035,
FDI57,OUT049,
FDV03,OUT045,
FDT12,OUT010,
FDF29,OUT018,
FDU02,OUT013,
FDD23,OUT049,
FDN04,OUT035,
FDG29,OUT035,
FDK51,OUT010,
FDB53,OUT049,
DRI23,OUT017,
FDP57,OUT046,
FDY57,OUT017,
NCT42,OUT049,
FDZ21,OUT027,
FDC50,OUT017,
FDT40,OUT045,
FDD50,OUT017,
DRI23,OUT049,
FDQ46,OUT017,
NCW06,OUT035,
NCX06,OUT018,
NCE19,OUT013,
FDI60,OUT013,
FDC47,OUT019,
FDE02,OUT017,
FDE11,OUT018,
FDP11,OUT045,
FDB08,OUT017,
FDL48,OUT027,
FDH26,OUT049,
FDI33,OUT045,
FDQ26,OUT046,
FDN03,OUT019,
FDO13,OUT045,
NCJ29,OUT049,
FDE52,OUT027,
FDA52,OUT035,
FDF57,OUT049,
NCO26,OUT013,
DRL59,OUT035,
FDC60,OUT019,
DRD25,OUT027,
FDB26,OUT035,
FDK51,OUT046,
FDE53,OUT017,
FDV24,OUT010,
FDI34,OUT017,
FDL36,OUT010,
NCA54,OUT046,
FDI38,OUT045,
FDG31,OUT013,
FDA21,OUT049,
FDI09,OUT049,
FDI20,OUT013,
DRI51,OUT045,
DRZ11,OUT027,
FDY07,OUT027,
FDC58,OUT013,
NCC30,OUT013,
FDY03,OUT013,
FDZ44,OUT046,
FDP28,OUT045,
DRD15,OUT049,
FDL08,OUT017,
FDP25,OUT046,
DRK59,OUT045,
DRJ24,OUT035,
FDU33,OUT010,
FDX47,OUT017,
FDR46,OUT013,
FDZ56,OUT027,
NCO26,OUT017,
FDV38,OUT035,
FDL13,OUT010,
FDD57,OUT013,
FDE46,OUT013,
FDB28,OUT010,
FDC41,OUT010,
DRI23,OUT045,
FDL33,OUT035,
FDS03,OUT046,
NCY18,OUT027,
FDE50,OUT035,
FDT02,OUT035,
FDI34,OUT045,
FDO15,OUT035,
DRI39,OUT018,
NCO14,OUT013,
NCN19,OUT046,
DRJ25,OUT045,
FDE10,OUT018,
FDQ08,OUT046,
NCQ43,OUT013,
FDY57,OUT013,
FDQ34,OUT017,
NCG19,OUT049,
FDI33,OUT027,
FDW27,OUT046,
FDH04,OUT017,
FDZ39,OUT046,
NCK19,OUT035,
FDY20,OUT046,
FDN39,OUT010,
NCY41,OUT046,
NCN14,OUT046,
FDR07,OUT010,
FDW49,OUT013,
FDN23,OUT046,
FDS33,OUT017,
FDY36,OUT049,
FDH20,OUT045,
FDR15,OUT019,
NCP50,OUT017,
FDS40,OUT010,
FDG38,OUT046,
NCO18,OUT013,
NCO54,OUT046,
NCW18,OUT035,
FDB36,OUT035,
FDJ45,OUT013,
FDP60,OUT027,
DRD12,OUT013,
FDR47,OUT018,
FDJ10,OUT018,
DRC25,OUT013,
NCW54,OUT013,
FDA26,OUT013,
DRF01,OUT035,
NCZ17,OUT010,
FDK46,OUT010,
NCU41,OUT013,
FDV20,OUT035,
FDT15,OUT010,
DRI25,OUT049,
FDA40,OUT046,
FDZ15,OUT027,
FDM13,OUT035,
NCM05,OUT046,
FDD38,OUT019,
DRI01,OUT010,
DRG13,OUT013,
NCT30,OUT049,
NCG42,OUT046,
FDB14,OUT027,
FDO27,OUT027,
FDC14,OUT010,
FDB49,OUT019,
FDZ23,OUT049,
FDJ52,OUT017,
FDJ56,OUT017,
NCR54,OUT017,
DRF01,OUT046,
DRK12,OUT049,
FDL58,OUT013,
FDD44,OUT013,
FDT50,OUT018,
DRM23,OUT017,
NCM31,OUT045,
FDY21,OUT010,
FDR22,OUT049,
NCV06,OUT018,
FDR45,OUT017,
FDH60,OUT049,
FDR08,OUT019,
FDA47,OUT018,
FDS37,OUT049,
FDF12,OUT018,
FDP24,OUT046,
FDU20,OUT049,
FDW44,OUT010,
FDY39,OUT010,
DRD37,OUT045,
FDZ35,OUT035,
FDB50,OUT046,
FDY10,OUT018,
FDK41,OUT017,
FDL24,OUT045,
FDZ07,OUT010,
DRI03,OUT017,
FDW56,OUT046,
FDR20,OUT045,
FDC50,OUT046,
NCX05,OUT010,
FDU23,OUT046,
FDN45,OUT035,
FDQ51,OUT027,
FDH21,OUT027,
DRZ11,OUT017,
NCI43,OUT046,
DRF03,OUT045,
NCF30,OUT017,
FDB12,OUT046,
FDW19,OUT046,
FDB45,OUT045,
FDY55,OUT027,
FDK40,OUT010,
FDU11,OUT018,
FDP33,OUT027,
FDN49,OUT010,
FDR15,OUT045,
FDO38,OUT045,
DRC24,OUT017,
NCU17,OUT027,
FDK22,OUT035,
DRP35,OUT013,
NCL29,OUT035,
FDG53,OUT049,
DRM23,OUT013,
FDR09,OUT035,
NCJ30,OUT010,
FDZ04,OUT046,
FDM10,OUT045,
FDR21,OUT049,
DRJ49,OUT045,
FDJ15,OUT049,
FDO34,OUT035,
NCG30,OUT027,
FDS60,OUT046,
FDX57,OUT046,
FDS40,OUT049,
FDT08,OUT013,
NCN29,OUT010,
FDY27,OUT045,
NCR29,OUT027,
FDZ02,OUT010,
FDP40,OUT019,
FDE11,OUT027,
DRL35,OUT013,
FDD56,OUT035,
FDO39,OUT027,
FDG32,OUT019,
FDU50,OUT027,
FDX24,OUT035,
NCN43,OUT013,
FDK34,OUT018,
NCN41,OUT046,
FDW16,OUT049,
FDP46,OUT019,
NCD07,OUT013,
FDG44,OUT046,
FDC20,OUT019,
FDB23,OUT013,
DRK59,OUT018,
FDT31,OUT049,
FDB15,OUT018,
FDI56,OUT027,
NCQ17,OUT017,
FDH44,OUT017,
FDP40,OUT049,
NCR17,OUT027,
NCO53,OUT017,
FDG38,OUT010,
FDO01,OUT049,
NCQ43,OUT045,
FDU47,OUT018,
FDZ02,OUT017,
FDS04,OUT010,
FDQ31,OUT049,
FDT57,OUT027,
FDK50,OUT013,
FDB49,OUT046,
FDN56,OUT045,
FDU02,OUT049,
FDK26,OUT046,
DRA24,OUT027,
FDF53,OUT013,
NCZ30,OUT049,
FDF14,OUT017,
FDU40,OUT045,
NCL18,OUT017,
FDP25,OUT018,
NCV05,OUT045,
FDV49,OUT035,
FDJ56,OUT049,
FDI40,OUT035,
NCK05,OUT027,
NCI43,OUT018,
NCE42,OUT013,
FDP40,OUT046,
FDU40,OUT035,
DRK47,OUT013,
FDR32,OUT045,
FDS43,OUT027,
FDH50,OUT045,
FDZ09,OUT046,
FDS19,OUT010,
NCU30,OUT035,
FDI27,OUT045,
FDQ09,OUT013,
FDB35,OUT046,
DRD12,OUT035,
FDW07,OUT049,
DRE13,OUT013,
FDR11,OUT035,
DRG36,OUT045,
DRD37,OUT010,
FDX03,OUT013,
FDU46,OUT045,
FDV03,OUT046,
FDZ37,OUT027,
FDI24,OUT013,
FDX33,OUT049,
FDG47,OUT018,
FDZ57,OUT035,
FDT04,OUT035,
FDO49,OUT027,
NCB43,OUT017,
NCL53,OUT035,
FDM01,OUT013,
FDO12,OUT018,
FDO13,OUT019,
FDI04,OUT045,
NCK05,OUT035,
FDP28,OUT018,
FDJ44,OUT049,
FDS25,OUT027,
FDC02,OUT046,
FDT23,OUT013,
NCD31,OUT010,
FDV19,OUT013,
NCQ30,OUT019,
NCD18,OUT018,
FDL10,OUT046,
FDX20,OUT035,
FDM32,OUT013,
FDR09,OUT010,
FDL34,OUT027,
NCK42,OUT045,
FDU23,OUT045,
DRI01,OUT018,
FDG16,OUT049,
FDY56,OUT018,
FDO24,OUT035,
NCV29,OUT046,
FDQ48,OUT046,
FDU15,OUT017,
FDS47,OUT035,
FDO50,OUT049,
FDW48,OUT035,
FDV20,OUT010,
FDW47,OUT049,
FDA07,OUT027,
FDZ16,OUT027,
FDN09,OUT027,
FDB50,OUT017,
NCL06,OUT049,
DRG03,OUT027,
DRM59,OUT045,
FDU25,OUT017,
NCU42,OUT017,
FDH21,OUT010,
DRO47,OUT035,
FDC44,OUT027,
NCL29,OUT045,
FDL48,OUT046,
FDJ21,OUT018,
FDT40,OUT046,
NCD43,OUT010,
FDM28,OUT046,
FDR35,OUT046,
NCP17,OUT018,
FDT23,OUT045,
FDX15,OUT046,
NCU42,OUT027,
FDV23,OUT027,
FDY34,OUT019,
FDE16,OUT010,
FDV60,OUT045,
FDQ44,OUT046,
FDZ09,OUT013,
FDW36,OUT049,
NCZ30,OUT027,
FDL09,OUT045,
FDE05,OUT017,
DRO35,OUT017,
FDN60,OUT017,
NCZ29,OUT046,
FDX08,OUT018,
FDZ16,OUT010,
DRL37,OUT013,
FDL21,OUT035,
FDW10,OUT017,
FDB53,OUT035,
DRM49,OUT035,
NCD06,OUT049,
FDN10,OUT027,
FDS13,OUT019,
FDH38,OUT049,
FDY21,OUT027,
FDT60,OUT045,
DRZ24,OUT049,
FDW56,OUT049,
FDG57,OUT045,
FDY14,OUT013,
FDS19,OUT017,
FDX01,OUT035,
FDV32,OUT017,
DRI39,OUT017,
NCU05,OUT018,
NCA29,OUT017,
FDO10,OUT019,
DRL47,OUT045,
FDA50,OUT019,
FDU23,OUT027,
FDR27,OUT018,
DRH36,OUT017,
FDZ51,OUT013,
FDQ40,OUT019,
FDB17,OUT019,
FDQ16,OUT017,
FDG09,OUT017,
DRI59,OUT017,
FDH47,OUT013,
FDA21,OUT046,
NCO05,OUT013,
NCL31,OUT019,
NCH42,OUT017,
FDG57,OUT013,
NCQ50,OUT027,
FDK24,OUT045,
DRG39,OUT049,
FDX46,OUT035,
FDY01,OUT013,
FDJ40,OUT035,
FDS01,OUT049,
FDJ09,OUT017,
FDT49,OUT049,
FDW50,OUT049,
FDV39,OUT017,
FDY36,OUT017,
NCE18,OUT013,
FDB05,OUT019,
FDK14,OUT018,
FDP10,OUT046,
FDC45,OUT035,
FDS48,OUT035,
FDX04,OUT019,
FDQ20,OUT027,
FDU13,OUT045,
NCR53,OUT013,
FDN49,OUT049,
FDR31,OUT013,
DRI03,OUT027,
FDL58,OUT046,
NCJ05,OUT013,
FDS10,OUT017,
FDK34,OUT027,
FDW48,OUT019,
FDE08,OUT027,
NCH06,OUT027,
FDV08,OUT018,
FDQ15,OUT046,
FDL56,OUT027,
DRC12,OUT046,
FDX49,OUT013,
FDJ09,OUT035,
FDN23,OUT027,
DRD01,OUT018,
FDS43,OUT045,
FDY48,OUT019,
FDU12,OUT010,
FDX33,OUT046,
FDH45,OUT018,
FDJ10,OUT013,
FDX32,OUT018,
DRG51,OUT049,
NCB31,OUT018,
FDW47,OUT010,
FDT20,OUT027,
FDI34,OUT046,
FDH56,OUT010,
DRJ47,OUT013,
FDP04,OUT027,
NCZ06,OUT049,
FDY37,OUT045,
FDO46,OUT049,
FDI10,OUT049,
NCT42,OUT018,
FDE29,OUT018,
FDQ11,OUT027,
FDS20,OUT013,
FDR26,OUT018,
NCH43,OUT019,
FDO25,OUT018,
FDB40,OUT018,
FDB14,OUT019,
FDW23,OUT035,
FDZ23,OUT018,
FDX35,OUT017,
FDX24,OUT046,
DRG15,OUT017,
FDY60,OUT046,
FDK02,OUT018,
FDK24,OUT027,
NCA05,OUT035,
FDN33,OUT027,
FDA09,OUT017,
FDK50,OUT035,
NCE55,OUT017,
FDG12,OUT049,
FDC37,OUT013,
DRG15,OUT046,
FDQ58,OUT046,
FDQ51,OUT010,
FDR46,OUT010,
FDC50,OUT018,
FDJ09,OUT046,
NCC18,OUT035,
FDL04,OUT013,
FDH48,OUT049,
FDD38,OUT049,
FDT47,OUT027,
FDE41,OUT045,
FDH19,OUT017,
FDW26,OUT017,
FDW35,OUT017,
FDQ55,OUT045,
FDV22,OUT049,
NCN29,OUT019,
FDQ26,OUT035,
FDV24,OUT045,
FDG50,OUT017,
NCF42,OUT019,
FDT46,OUT017,
DRE49,OUT027,
FDV56,OUT045,
FDD32,OUT018,
NCN19,OUT035,
FDQ48,OUT013,
FDW34,OUT027,
NCS38,OUT045,
FDL58,OUT018,
FDY59,OUT045,
FDZ03,OUT046,
FDP60,OUT045,
NCI30,OUT046,
FDO03,OUT019,
FDZ20,OUT046,
FDQ31,OUT027,
FDY03,OUT018,
FDW45,OUT045,
NCO41,OUT010,
FDK16,OUT013,
FDZ16,OUT035,
NCD18,OUT017,
FDF52,OUT013,
FDF09,OUT035,
FDW43,OUT017,
FDU19,OUT017,
FDA50,OUT035,
FDS48,OUT013,
NCH07,OUT013,
NCK54,OUT013,
FDD53,OUT019,
FDV58,OUT035,
FDI08,OUT035,
FDD08,OUT018,
FDX34,OUT045,
FDX55,OUT045,
NCS05,OUT045,
FDL04,OUT035,
FDJ53,OUT018,
FDB47,OUT049,
NCS29,OUT019,
FDB33,OUT045,
FDL52,OUT019,
FDB03,OUT035,
FDW20,OUT035,
FDT10,OUT018,
FDK04,OUT027,
NCL07,OUT045,
FDZ31,OUT046,
FDE45,OUT035,
NCK54,OUT018,
DRE15,OUT019,
NCQ38,OUT035,
FDB08,OUT027,
DRF49,OUT018,
DRC27,OUT049,
FDB37,OUT049,
FDS35,OUT046,
FDE47,OUT049,
NCT53,OUT027,
FDL14,OUT046,
FDP21,OUT019,
NCV54,OUT045,
NCO41,OUT035,
FDQ59,OUT035,
FDQ01,OUT018,
FDQ48,OUT017,
FDP09,OUT049,
FDK55,OUT013,
NCJ43,OUT027,
FDI07,OUT035,
NCW41,OUT027,
FDG33,OUT049,
NCO05,OUT027,
FDH53,OUT035,
FDR49,OUT046,
FDF33,OUT027,
FDQ51,OUT017,
FDZ38,OUT013,
FDV52,OUT045,
FDM50,OUT035,
FDV60,OUT017,
FDG60,OUT013,
FDN13,OUT013,
DRN59,OUT027,
FDU02,OUT017,
FDZ58,OUT018,
NCQ38,OUT013,
FDF39,OUT045,
FDT03,OUT017,
FDN09,OUT013,
FDJ02,OUT035,
FDN44,OUT027,
FDQ34,OUT045,
FDX31,OUT046,
NCH55,OUT010,
DRM47,OUT046,
DRL01,OUT027,
FDO12,OUT017,
NCK30,OUT045,
FDP16,OUT017,
NCG06,OUT018,
FDX36,OUT046,
FDT09,OUT017,
FDF08,OUT035,
FDA43,OUT010,
NCN06,OUT017,
DRF15,OUT013,
NCX05,OUT013,
FDM21,OUT035,
NCG54,OUT027,
FDD26,OUT045,
FDU23,OUT035,
FDO37,OUT045,
FDP19,OUT010,
FDT13,OUT046,
FDY07,OUT018,
DRI47,OUT049,
NCW42,OUT019,
NCQ50,OUT013,
FDQ09,OUT045,
FDI20,OUT027,
NCP05,OUT049,
FDH02,OUT017,
FDH45,OUT045,
DRG49,OUT010,
FDA37,OUT035,
FDS13,OUT017,
NCW42,OUT027,
FDK15,OUT018,
FDX51,OUT046,
FDJ20,OUT013,
DRK59,OUT017,
FDL45,OUT018,
FDH41,OUT013,
FDD05,OUT045,
FDZ39,OUT045,
FDY35,OUT019,
NCE06,OUT018,
FDE57,OUT027,
FDD33,OUT018,
FDQ10,OUT045,
FDN15,OUT013,
FDS50,OUT046,
FDX21,OUT046,
FDL58,OUT035,
FDK09,OUT035,
FDS08,OUT027,
FDE20,OUT035,
FDF04,OUT045,
FDA50,OUT049,
FDX08,OUT049,
FDD05,OUT027,
FDG41,OUT018,
FDU39,OUT027,
NCQ43,OUT046,
NCY42,OUT045,
FDF26,OUT027,
FDC20,OUT035,
FDX14,OUT046,
DRC49,OUT027,
FDM40,OUT017,
FDE10,OUT017,
NCU17,OUT045,
FDB36,OUT027,
DRF13,OUT018,
FDL13,OUT018,
NCH55,OUT049,
NCF18,OUT013,
FDC09,OUT010,
FDV09,OUT046,
FDV09,OUT035,
FDU16,OUT013,
FDD26,OUT046,
NCA29,OUT013,
FDZ26,OUT018,
FDT56,OUT010,
FDF22,OUT045,
FDH21,OUT045,
FDD44,OUT046,
FDS56,OUT017,
FDF21,OUT049,
FDM44,OUT018,
DRK01,OUT049,
FDO22,OUT035,
FDP57,OUT045,
DRF49,OUT019,
DRK11,OUT018,
FDT51,OUT018,
FDE58,OUT017,
FDT23,OUT018,
NCT42,OUT035,
FDJ41,OUT035,
NCF42,OUT027,
FDA19,OUT013,
FDW09,OUT046,
NCO14,OUT027,
FDO39,OUT045,
FDR45,OUT027,
FDA15,OUT010,
FDY13,OUT013,
FDY31,OUT018,
NCS29,OUT049,
FDJ52,OUT018,
NCX41,OUT045,
FDQ36,OUT045,
FDV35,OUT035,
FDE02,OUT046,
FDA34,OUT018,
NCL42,OUT049,
FDE14,OUT045,
DRD25,OUT049,
DRF01,OUT018,
FDF39,OUT013,
FDP01,OUT035,
FDB10,OUT018,
FDY14,OUT035,
FDR57,OUT046,
NCH29,OUT018,
FDJ45,OUT045,
FDZ48,OUT018,
FDV44,OUT045,
FDR01,OUT019,
FDZ57,OUT013,
FDI08,OUT049,
DRA24,OUT035,
FDS39,OUT027,
NCL31,OUT013,
FDD34,OUT049,
FDC34,OUT046,
NCK05,OUT046,
FDB32,OUT010,
FDC03,OUT017,
FDO19,OUT018,
FDZ28,OUT010,
FDK28,OUT010,
NCU30,OUT018,
FDV57,OUT045,
FDB02,OUT027,
FDD52,OUT013,
FDN34,OUT013,
FDB50,OUT049,
FDS55,OUT049,
FDR21,OUT046,
NCD07,OUT049,
FDO11,OUT010,
NCC54,OUT018,
FDV35,OUT049,
NCU29,OUT046,
NCZ53,OUT010,
DRE03,OUT010,
FDZ09,OUT010,
FDE40,OUT045,
NCS18,OUT049,
FDX24,OUT027,
FDS34,OUT027,
NCS53,OUT045,
FDH38,OUT018,
DRM35,OUT045,
DRI25,OUT013,
NCP06,OUT035,
FDT02,OUT017,
NCP14,OUT013,
NCD43,OUT019,
FDP20,OUT013,
FDK04,OUT010,
FDQ15,OUT010,
FDE11,OUT049,
FDN01,OUT019,
FDC29,OUT035,
FDC48,OUT035,
DRF27,OUT035,
NCB55,OUT013,
NCX30,OUT017,
DRN36,OUT027,
FDP08,OUT017,
NCD31,OUT027,
FDK45,OUT017,
DRE49,OUT049,
FDU52,OUT027,
FDD53,OUT010,
FDF11,OUT045,
NCR30,OUT019,
FDD03,OUT013,
FDF09,OUT049,
FDS33,OUT018,
FDK03,OUT017,
FDD29,OUT035,
FDD02,OUT049,
FDF29,OUT027,
FDP59,OUT046,
NCN17,OUT035,
NCM55,OUT049,
FDD39,OUT019,
FDS02,OUT017,
FDN16,OUT045,
FDM21,OUT049,
FDJ04,OUT018,
FDT50,OUT049,
FDM27,OUT018,
FDT19,OUT045,
FDQ39,OUT049,
NCU30,OUT046,
FDY27,OUT046,
FDW14,OUT046,
FDJ21,OUT017,
FDX47,OUT027,
FDK56,OUT045,
NCN05,OUT035,
FDC26,OUT046,
FDT14,OUT013,
FDS36,OUT035,
FDR48,OUT010,
FDM04,OUT035,
FDZ37,OUT046,
FDE46,OUT017,
NCQ53,OUT046,
NCN42,OUT018,
DRH11,OUT049,
NCI42,OUT049,
FDT07,OUT045,
DRL60,OUT046,
FDG20,OUT018,
FDF56,OUT046,
FDV33,OUT018,
NCF31,OUT049,
FDD59,OUT046,
FDQ52,OUT049,
FDP09,OUT027,
FDK24,OUT035,
NCA18,OUT046,
NCE07,OUT045,
FDM45,OUT035,
FDQ32,OUT046,
FDI34,OUT035,
FDE14,OUT013,
DRF37,OUT017,
FDW44,OUT017,
FDC59,OUT049,
NCI29,OUT010,
FDV38,OUT018,
FDZ49,OUT013,
DRD49,OUT045,
FDA02,OUT046,
FDX20,OUT018,
FDS24,OUT013,
FDI58,OUT046,
FDQ60,OUT019,
FDJ27,OUT049,
FDV27,OUT017,
NCL41,OUT046,
NCP29,OUT046,
FDC45,OUT027,
FDN33,OUT013,
DRC01,OUT045,
FDL57,OUT045,
NCF42,OUT010,
FDG50,OUT046,
FDH22,OUT049,
FDO36,OUT049,
FDY04,OUT018,
FDZ09,OUT035,
FDH28,OUT049,
FDN32,OUT049,
DRJ37,OUT027,
FDE57,OUT017,
FDG05,OUT045,
FDI09,OUT018,
DRD12,OUT027,
FDD02,OUT010,
FDI36,OUT046,
DRK39,OUT049,
FDH44,OUT035,
FDS56,OUT049,
DRJ59,OUT045,
NCA30,OUT010,
FDF17,OUT045,
NCX18,OUT046,
NCO53,OUT018,
FDT23,OUT049,
NCJ19,OUT046,
FDI05,OUT017,
NCJ19,OUT010,
NCS29,OUT027,
NCC06,OUT013,
FDJ12,OUT017,
FDW48,OUT013,
FDX32,OUT017,
FDH02,OUT027,
FDD16,OUT046,
FDR09,OUT027,
FDB32,OUT018,
FDP11,OUT013,
FDG09,OUT049,
FDF21,OUT013,
NCJ19,OUT027,
FDY03,OUT010,
FDK58,OUT013,
FDC26,OUT049,
FDN15,OUT018,
DRH11,OUT027,
NCK17,OUT013,
DRC01,OUT046,
FDD03,OUT035,
NCY17,OUT049,
DRY23,OUT049,
FDT50,OUT035,
FDC38,OUT013,
NCN06,OUT010,
FDP56,OUT027,
FDW34,OUT045,
FDU07,OUT035,
NCO55,OUT018,
FDL16,OUT017,
FDT59,OUT045,
DRF01,OUT027,
NCS06,OUT045,
FDY13,OUT019,
DRF36,OUT010,
FDV10,OUT046,
FDE09,OUT010,
FDC20,OUT045,
FDI58,OUT017,
FDI56,OUT017,
NCI17,OUT018,
NCE19,OUT049,
FDA26,OUT019,
FDR01,OUT018,
FDC32,OUT027,
FDF11,OUT049,
FDH46,OUT046,
FDY33,OUT019,
DRG23,OUT046,
FDY04,OUT027,
FDE26,OUT045,
NCU42,OUT035,
NCO42,OUT035,
FDU25,OUT049,
FDW02,OUT027,
FDS22,OUT046,
FDG57,OUT035,
FDQ25,OUT018,
NCS06,OUT018,
FDC29,OUT027,
NCZ41,OUT035,
FDW23,OUT046,
FDB03,OUT049,
FDN25,OUT019,
NCN05,OUT046,
FDV43,OUT027,
FDG44,OUT049,
FDS12,OUT018,
FDI52,OUT013,
FDU12,OUT049,
FDG58,OUT035,
FDA16,OUT018,
NCD18,OUT035,
FDI21,OUT013,
FDW31,OUT017,
FDB35,OUT018,
FDK58,OUT027,
FDU14,OUT046,
NCP43,OUT018,
FDM20,OUT027,
FDT36,OUT027,
FDW19,OUT018,
FDB29,OUT049,
FDN39,OUT017,
FDI02,OUT046,
FDA46,OUT027,
FDV36,OUT017,
FDE35,OUT013,
FDT46,OUT035,
FDS21,OUT019,
DRD12,OUT017,
FDR14,OUT019,
FDG22,OUT027,
FDX58,OUT049,
FDB40,OUT027,
FDJ36,OUT010,
NCL53,OUT010,
NCX05,OUT045,
FDO21,OUT046,
NCF07,OUT018,
FDU20,OUT013,
FDK09,OUT010,
FDY57,OUT035,
FDD51,OUT027,
FDA49,OUT027,
FDG33,OUT046,
FDG35,OUT049,
FDC52,OUT045,
FDS34,OUT017,
NCY05,OUT049,
FDO46,OUT035,
FDY20,OUT049,
FDA13,OUT035,
FDS04,OUT013,
FDU51,OUT017,
FDK50,OUT018,
FDO60,OUT013,
FDM13,OUT017,
FDU12,OUT027,
NCG54,OUT018,
FDH40,OUT010,
NCI06,OUT019,
FDA58,OUT035,
FDJ02,OUT017,
FDP21,OUT018,
FDN57,OUT035,
FDV26,OUT027,
FDZ21,OUT049,
FDG21,OUT027,
FDF26,OUT018,
FDC39,OUT013,
FDQ24,OUT018,
FDC41,OUT017,
NCO14,OUT010,
FDE05,OUT027,
FDW52,OUT027,
FDL36,OUT027,
FDS04,OUT035,
NCC18,OUT049,
FDN01,OUT018,
FDY02,OUT010,
FDV15,OUT017,
FDC34,OUT045,
FDX10,OUT017,
NCF19,OUT013,
FDE17,OUT017,
FDJ08,OUT018,
NCN53,OUT013,
FDC16,OUT046,
FDO15,OUT018,
FDQ23,OUT027,
DRF37,OUT013,
FDN40,OUT035,
FDN24,OUT027,
FDF16,OUT017,
FDH27,OUT049,
FDY52,OUT017,
NCH55,OUT027,
NCH18,OUT035,
DRC01,OUT013,
NCO14,OUT035,
DRG39,OUT046,
DRK13,OUT013,
FDD41,OUT045,
FDQ19,OUT027,
FDX58,OUT010,
FDK40,OUT027,
FDI52,OUT017,
FDT28,OUT013,
FDH52,OUT017,
FDZ38,OUT046,
FDF12,OUT017,
NCE06,OUT027,
FDO45,OUT049,
