Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG58,OUT018,833.44183
DRH03,OUT013,787.19147
FDZ47,OUT045,809.5883
FDV04,OUT018,824.5975
FDZ10,OUT018,837.9578
FDG46,OUT017,814.5836
NCF07,OUT045,807.62476
FDY44,OUT035,801.0294
FDB21,OUT013,801.15686
FDS20,OUT035,801.3658
FDS49,OUT049,812.9247
FDX55,OUT027,829.84894
NCQ02,OUT018,831.3464
FDR25,OUT013,809.2885
DRG39,OUT045,796.50555
FDB46,OUT046,812.0561
NCC30,OUT018,833.41315
FDE58,OUT035,806.32416
FDC05,OUT019,802.76227
FDY15,OUT046,807.6104
FDG14,OUT046,807.60315
FDL08,OUT049,820.56757
FDQ47,OUT013,787.62146
FDN12,OUT035,802.8907
FDW10,OUT013,814.19617
FDD02,OUT035,806.3921
FDX35,OUT010,827.5151
FDT35,OUT046,814.9774
DRN47,OUT019,799.1829
FDB11,OUT010,845.0017
FDN20,OUT045,812.3277
FDB59,OUT035,809.78796
FDJ58,OUT045,819.9516
FDU60,OUT046,810.3648
FDS03,OUT049,822.8587
FDU40,OUT019,802.54095
DRH15,OUT049,814.05585
FDD04,OUT027,817.838
FDQ01,OUT046,820.14575
FDF28,OUT035,799.6503
FDD22,OUT010,832.699
FDY19,OUT046,807.1086
FDN33,OUT035,802.5418
FDV36,OUT035,804.8958
FDW01,OUT010,830.2742
FDJ28,OUT049,823.4896
FDB17,OUT035,799.39777
FDM40,OUT049,819.541
FDV46,OUT045,823.0998
FDQ44,OUT049,822.3888
NCD42,OUT046,803.38556
DRH37,OUT046,806.135
FDR10,OUT018,838.4793
NCD06,OUT027,828.23895
FDI53,OUT046,807.02484
FDG16,OUT035,802.3932
DRB25,OUT046,803.6371
FDY09,OUT046,809.73047
FDX48,OUT045,809.02216
FDC03,OUT010,810.8
FDT47,OUT035,795.7776
FDW44,OUT027,822.9328
FDT24,OUT017,816.5068
FDT12,OUT019,796.18353
NCS38,OUT035,801.18976
FDO39,OUT035,811.28424
FDA13,OUT046,805.8393
FDO48,OUT035,806.07745
DRJ01,OUT017,804.09467
FDD53,OUT018,819.90924
NCT05,OUT049,826.2228
FDQ51,OUT045,803.6789
FDU60,OUT013,797.7849
FDC59,OUT046,822.9153
FDP36,OUT035,795.4828
NCM19,OUT017,809.6964
FDL16,OUT035,797.2545
FDE50,OUT018,836.065
NCR18,OUT013,797.2728
NCD30,OUT035,804.16595
FDH31,OUT013,798.96814
FDD56,OUT019,804.1989
FDC47,OUT049,831.5552
FDZ21,OUT045,814.84424
FDM01,OUT049,806.28906
FDF24,OUT013,789.56586
FDW23,OUT017,802.9537
FDY52,OUT018,813.0625
DRH37,OUT027,818.0994
DRO47,OUT027,812.84485
FDR25,OUT049,835.5727
FDQ24,OUT027,827.3611
DRJ51,OUT018,825.20624
NCU06,OUT035,813.0014
NCV18,OUT018,823.55615
NCC06,OUT027,828.3077
FDZ01,OUT018,825.3821
FDT14,OUT017,808.2274
FDD11,OUT019,819.46484
FDN09,OUT017,829.0883
NCO18,OUT010,829.64886
FDZ50,OUT045,801.6195
FDS44,OUT013,803.3635
FDI36,OUT045,808.6911
FDA26,OUT010,811.9733
NCY53,OUT049,822.91724
FDF32,OUT049,823.792
FDF59,OUT010,836.00085
FDB20,OUT046,798.26654
DRH11,OUT035,786.9497
FDT03,OUT049,833.17676
NCH06,OUT035,811.7902
FDR55,OUT049,822.16956
FDI10,OUT035,804.88074
FDZ12,OUT045,807.3276
FDM12,OUT049,821.4557
DRB25,OUT045,799.9412
NCS41,OUT013,794.8886
NCT53,OUT049,819.97076
NCD55,OUT013,795.23425
FDY08,OUT049,818.8595
NCP55,OUT049,806.48755
FDA33,OUT013,798.23315
FDQ33,OUT013,805.4314
FDE45,OUT027,828.0662
FDT26,OUT013,786.3201
NCV53,OUT049,824.3111
FDK60,OUT027,818.595
NCJ29,OUT046,802.6514
FDI15,OUT045,812.94965
FDX21,OUT013,796.99805
FDV49,OUT019,804.4843
DRO59,OUT046,800.6799
FDZ14,OUT045,794.9008
FDP32,OUT027,829.1314
FDC33,OUT017,817.2594
FDT14,OUT010,811.4154
NCN54,OUT027,826.4752
FDR57,OUT027,824.22296
DRK12,OUT046,801.5817
FDX52,OUT049,816.57
FDX08,OUT010,824.4816
FDP10,OUT010,839.5697
NCP50,OUT045,806.8396
NCL06,OUT013,808.15955
FDP25,OUT013,800.1257
FDE53,OUT013,791.7342
FDL27,OUT017,817.0499
FDC35,OUT049,835.0241
DRJ47,OUT010,819.8361
FDD16,OUT018,825.0165
NCN42,OUT049,825.09436
FDC38,OUT027,823.513
NCO07,OUT045,807.9874
FDQ20,OUT049,809.44434
FDI32,OUT046,810.64514
FDN20,OUT010,829.7116
DRJ51,OUT027,819.15155
FDU08,OUT045,800.5844
DRN37,OUT019,806.4602
FDD05,OUT010,824.5939
FDW15,OUT046,813.33484
FDI52,OUT046,808.94543
DRM11,OUT049,809.56976
NCO06,OUT045,814.86255
FDU38,OUT049,823.0548
FDU59,OUT018,828.8133
FDJ10,OUT046,808.89026
FDM13,OUT049,806.91754
NCJ30,OUT019,801.20355
FDM45,OUT018,830.3859
FDP36,OUT045,798.6012
NCD30,OUT010,828.90497
FDN48,OUT017,814.41406
FDY32,OUT049,816.59924
FDU47,OUT046,810.3249
FDF17,OUT019,803.0591
FDP34,OUT017,826.27924
FDA47,OUT049,819.91473
DRD27,OUT027,813.8683
FDW38,OUT045,790.9609
FDZ15,OUT019,792.5783
FDZ03,OUT027,813.6353
NCN19,OUT049,811.9844
FDG02,OUT035,802.02704
FDS31,OUT035,800.38153
FDW43,OUT019,798.4854
FDZ47,OUT010,822.39246
FDO57,OUT017,834.3899
NCL07,OUT013,789.22107
NCV42,OUT013,790.96094
FDP40,OUT017,806.0044
FDP48,OUT019,799.1821
FDH21,OUT017,825.0394
NCP02,OUT049,809.42413
FDK24,OUT049,809.96295
FDC41,OUT045,806.43195
FDF08,OUT017,817.4256
FDO49,OUT017,804.8193
FDS56,OUT027,824.17926
FDX46,OUT018,827.71185
FDQ07,OUT013,801.70276
FDC32,OUT010,830.3309
FDT21,OUT019,806.2126
FDG58,OUT045,814.2419
FDW14,OUT049,811.74677
DRA12,OUT027,817.36847
FDV27,OUT013,796.80066
DRD25,OUT013,786.0236
DRF48,OUT027,818.9269
FDX24,OUT017,808.5502
DRJ51,OUT046,808.6924
FDE45,OUT045,806.274
FDE14,OUT046,807.2588
FDG53,OUT045,803.0391
FDT08,OUT046,803.7259
DRC27,OUT027,817.45276
FDG20,OUT035,804.5438
FDC21,OUT046,796.6526
FDV31,OUT018,830.0422
FDB58,OUT045,811.1041
FDV23,OUT046,812.7589
FDA25,OUT019,804.21783
FDC15,OUT046,810.52905
FDU47,OUT049,821.22766
FDE23,OUT013,801.42426
FDS08,OUT013,796.0045
FDW03,OUT027,824.70703
FDJ60,OUT018,830.57947
FDM34,OUT017,830.45337
FDW33,OUT013,798.84393
FDZ40,OUT013,787.463
FDE33,OUT018,825.8425
NCC06,OUT010,830.63873
FDU11,OUT046,808.1222
FDL44,OUT017,821.8018
NCZ29,OUT017,814.6349
FDG28,OUT010,817.892
FDL12,OUT018,824.45105
FDD52,OUT017,814.0634
FDO15,OUT013,799.9954
NCN29,OUT027,816.69965
FDW36,OUT013,793.76715
FDB21,OUT046,805.9559
FDZ28,OUT013,798.54913
FDY10,OUT035,805.6828
DRG39,OUT017,804.763
FDN28,OUT013,785.5917
FDV15,OUT035,808.99084
DRI13,OUT035,797.9486
FDH20,OUT046,796.0487
FDY51,OUT013,805.9158
FDE16,OUT013,796.9673
FDX40,OUT018,818.1014
FDC48,OUT018,817.12384
FDS14,OUT046,803.6007
FDX56,OUT017,824.8681
FDI10,OUT046,809.593
FDI14,OUT013,797.57764
DRM48,OUT013,790.0387
NCH07,OUT027,831.8635
FDY26,OUT013,790.43036
FDD02,OUT027,819.6435
FDM12,OUT046,810.21234
DRF01,OUT010,828.0024
FDV36,OUT046,809.7473
DRI59,OUT013,782.97516
FDV03,OUT018,833.7992
FDO39,OUT017,822.0783
NCB07,OUT018,837.19946
FDH38,OUT027,817.8494
FDZ13,OUT035,803.9502
NCZ30,OUT046,798.21765
NCA06,OUT035,803.29974
FDB04,OUT049,812.6093
FDN50,OUT013,794.58606
NCG06,OUT049,830.9222
NCY17,OUT018,828.72107
FDC23,OUT046,821.3868
FDK33,OUT049,829.5428
FDR03,OUT049,830.3071
FDZ07,OUT045,803.48267
FDO38,OUT013,796.82306
FDS59,OUT046,807.65155
DRM11,OUT019,805.0179
FDX52,OUT027,816.8743
DRJ35,OUT018,808.67957
NCP53,OUT046,812.9654
FDW15,OUT019,811.68164
DRI47,OUT045,800.81085
DRZ11,OUT035,793.91156
FDS02,OUT013,785.8588
DRD49,OUT018,830.9752
FDW38,OUT049,810.27637
FDR21,OUT019,806.49536
FDE40,OUT013,783.64136
FDI02,OUT045,814.99286
FDQ04,OUT045,792.0286
FDY14,OUT017,816.08545
NCT54,OUT046,799.72253
DRD25,OUT017,800.76215
DRE01,OUT045,809.671
FDJ12,OUT010,820.94147
NCZ05,OUT049,817.2939
DRB25,OUT019,802.68146
NCC31,OUT045,810.74786
FDM16,OUT045,796.5792
DRG11,OUT049,805.2488
FDV24,OUT027,825.97546
FDV43,OUT046,804.22314
FDG05,OUT018,823.36847
FDV23,OUT010,824.7542
FDI58,OUT018,827.41296
FDQ11,OUT017,822.089
FDC05,OUT027,819.47
FDF40,OUT013,791.5285
FDU02,OUT018,825.3086
FDT32,OUT013,802.41656
NCF06,OUT017,818.35547
FDT46,OUT013,795.2914
FDR58,OUT010,825.98676
FDY04,OUT046,807.0654
FDT58,OUT045,817.6229
FDE46,OUT049,828.9485
DRH11,OUT017,797.8581
DRI51,OUT046,805.74695
FDC35,OUT017,826.2472
FDP45,OUT035,809.5729
FDC45,OUT017,820.09503
FDU01,OUT045,818.97156
FDJ53,OUT010,822.6488
FDJ46,OUT017,822.684
FDX07,OUT013,800.7678
NCI30,OUT049,833.3841
FDE47,OUT027,832.32764
FDV48,OUT045,796.6009
FDN16,OUT019,794.48016
FDM52,OUT013,798.85516
FDA32,OUT027,828.76776
FDH05,OUT017,821.58435
FDW25,OUT010,817.8393
FDQ09,OUT046,805.408
NCM17,OUT010,815.67914
DRM59,OUT046,799.6737
FDV47,OUT027,823.04346
DRE15,OUT035,795.2942
FDS25,OUT010,825.77234
NCZ05,OUT018,821.4509
NCV05,OUT019,793.0977
DRM37,OUT046,807.60815
FDV58,OUT027,839.66656
FDN22,OUT027,826.1106
NCO06,OUT049,816.9917
FDT56,OUT019,801.59064
FDM02,OUT013,791.5339
FDA09,OUT046,813.28595
NCC06,OUT035,806.07935
NCL54,OUT049,824.33966
NCB55,OUT017,818.9787
FDB12,OUT017,814.3062
NCA54,OUT049,825.84467
NCS38,OUT049,816.6832
FDC02,OUT049,835.52344
FDK44,OUT019,809.42566
FDE16,OUT035,799.0067
NCS05,OUT035,801.8968
FDZ59,OUT045,803.7674
FDI20,OUT017,824.9386
FDQ14,OUT046,803.681
FDF53,OUT017,824.8055
FDW25,OUT017,805.9565
NCQ43,OUT010,825.9557
FDX52,OUT013,794.7669
FDE28,OUT045,808.19324
FDN15,OUT017,830.6237
FDO28,OUT017,810.4387
FDQ33,OUT045,821.27203
FDM22,OUT010,820.47314
FDJ03,OUT017,804.19104
FDI16,OUT045,800.34766
FDI09,OUT027,823.8374
FDX55,OUT013,802.0164
FDS23,OUT027,828.2899
DRC12,OUT045,811.422
FDH41,OUT049,822.8364
FDN01,OUT013,792.8077
FDV55,OUT045,810.6447
NCJ19,OUT013,793.68964
NCY29,OUT010,819.56647
FDP03,OUT018,829.0267
FDZ52,OUT045,811.84973
FDH31,OUT010,816.1852
FDQ19,OUT018,827.49915
FDS15,OUT035,810.08276
FDN32,OUT017,821.5906
FDH32,OUT049,816.038
FDF33,OUT017,821.0697
FDJ22,OUT046,812.36615
FDG56,OUT010,816.6168
FDC05,OUT046,808.51013
FDK09,OUT013,812.23425
NCV29,OUT045,808.63513
NCC43,OUT019,805.4545
NCA42,OUT049,816.75757
FDC10,OUT046,807.4733
FDC16,OUT013,779.3787
NCL17,OUT013,789.6028
FDA51,OUT035,804.3378
FDW01,OUT017,821.7739
NCF30,OUT045,820.1162
FDN49,OUT013,786.16766
FDY20,OUT045,803.0627
FDC15,OUT045,810.0086
FDY24,OUT046,805.3657
NCG43,OUT017,822.1388
FDA48,OUT013,802.33417
NCF55,OUT017,803.0487
FDL38,OUT049,821.4668
NCQ29,OUT018,833.32275
FDC34,OUT017,828.9214
FDP36,OUT027,812.8433
FDN50,OUT010,820.6051
FDO23,OUT049,824.92804
FDT56,OUT013,797.2577
FDT13,OUT027,821.49646
FDZ03,OUT013,785.6057
FDQ03,OUT010,828.9883
FDU44,OUT045,805.9138
FDD03,OUT049,825.2155
NCH30,OUT013,802.10767
FDS60,OUT010,830.13446
FDG08,OUT046,803.17255
FDX38,OUT017,802.32086
FDD22,OUT017,819.67365
FDW51,OUT013,801.99036
FDL09,OUT017,832.0022
FDZ60,OUT045,818.21454
NCH07,OUT046,806.65967
NCQ41,OUT049,823.2198
FDW04,OUT049,813.13574
FDI08,OUT027,825.5695
FDR19,OUT019,808.9277
FDV13,OUT046,809.31165
FDB52,OUT017,820.5796
FDZ48,OUT027,823.42883
NCO14,OUT049,809.8439
FDZ50,OUT013,784.9205
FDN27,OUT019,807.1307
FDQ60,OUT013,788.36816
FDR49,OUT017,809.52704
DRJ35,OUT027,807.1786
DRI49,OUT017,809.29846
FDB47,OUT017,822.4364
FDP37,OUT010,828.2037
FDR26,OUT049,826.67926
FDY31,OUT019,801.48535
FDC11,OUT045,822.8624
DRP47,OUT035,804.93585
NCY54,OUT018,833.28577
FDR27,OUT046,815.8397
FDQ21,OUT019,801.5518
NCQ29,OUT035,811.80225
FDJ02,OUT046,809.7078
FDE21,OUT018,824.634
FDM39,OUT046,804.4263
FDZ01,OUT017,814.5801
NCB19,OUT018,823.22516
FDU03,OUT046,816.96716
FDP27,OUT049,828.93835
DRF01,OUT045,798.12994
FDM03,OUT049,828.206
FDV01,OUT046,813.7122
FDS16,OUT046,806.35004
FDO45,OUT035,801.54083
NCX06,OUT035,808.8034
FDP13,OUT046,805.6229
NCR38,OUT018,841.24475
FDA01,OUT013,791.5592
FDT26,OUT017,811.6678
FDD44,OUT027,826.2181
FDB26,OUT013,789.668
FDP45,OUT019,804.00214
NCP55,OUT046,797.4023
FDT23,OUT017,812.9861
FDO51,OUT045,801.6591
FDA44,OUT046,805.7422
NCJ31,OUT018,834.97577
FDX37,OUT045,811.80554
NCD18,OUT049,828.2354
FDN40,OUT027,826.9668
FDL33,OUT017,820.6357
DRF48,OUT035,790.16675
FDW08,OUT035,804.8085
FDX39,OUT018,834.2241
FDB38,OUT049,828.24347
FDY46,OUT018,842.1333
NCB06,OUT049,824.39685
FDA34,OUT035,812.2747
FDA35,OUT045,805.17834
FDQ07,OUT035,804.94904
FDU32,OUT045,800.5122
FDU26,OUT013,783.93335
FDU13,OUT010,835.03876
FDO09,OUT035,813.1882
FDW03,OUT019,808.6726
FDB38,OUT013,801.08154
FDL26,OUT010,833.9427
NCN43,OUT045,805.5397
FDH08,OUT045,803.9771
NCC31,OUT019,796.2609
FDH14,OUT035,809.86615
FDL40,OUT017,817.8047
FDD20,OUT035,801.97406
NCV53,OUT035,807.7827
FDD16,OUT045,809.2395
FDP24,OUT035,807.6843
FDQ25,OUT045,807.94714
FDM38,OUT035,801.1996
NCT18,OUT010,832.61523
FDM34,OUT049,830.4486
DRH37,OUT010,824.94305
NCE07,OUT013,793.71234
FDG12,OUT013,785.1954
FDB59,OUT010,836.8155
FDS10,OUT018,839.6714
FDN21,OUT010,834.1834
FDM02,OUT045,808.1032
FDO44,OUT049,816.8887
NCN17,OUT017,810.0827
FDH16,OUT018,818.55707
FDL44,OUT046,805.5649
FDY47,OUT017,817.08057
DRI39,OUT046,801.8173
NCX54,OUT018,824.6536
FDE59,OUT046,814.91583
FDO46,OUT045,812.92554
DRE13,OUT046,801.75385
FDW14,OUT013,778.4362
FDF35,OUT046,822.9689
FDO50,OUT019,801.24506
DRF49,OUT017,801.8338
FDT60,OUT049,819.0566
FDP38,OUT045,800.0958
FDA31,OUT027,830.99225
FDY52,OUT010,813.1923
FDD03,OUT027,818.6605
FDN52,OUT018,821.1423
FDU20,OUT010,818.5195
FDD22,OUT035,803.3355
NCB55,OUT019,802.5542
FDN27,OUT045,817.36334
FDD16,OUT013,799.9468
FDW48,OUT046,806.21875
DRN35,OUT045,788.4017
FDX25,OUT049,827.44305
DRD49,OUT049,819.6203
FDE21,OUT019,798.37634
FDN44,OUT035,802.44293
DRC01,OUT049,805.43774
NCK30,OUT046,813.6672
FDU39,OUT013,804.09973
FDB49,OUT013,786.2631
FDS12,OUT045,809.6381
FDR57,OUT018,828.59546
FDX22,OUT027,826.00885
FDC60,OUT013,786.56195
NCE42,OUT049,831.53156
NCK42,OUT049,821.6774
DRE01,OUT017,813.36096
FDE57,OUT018,825.19116
DRK59,OUT019,798.85004
FDB10,OUT027,838.42786
FDQ25,OUT046,808.03656
FDY26,OUT017,817.2711
FDG28,OUT049,817.5394
FDM14,OUT049,817.1284
NCH29,OUT049,815.42194
FDD48,OUT049,816.42645
FDC17,OUT045,808.64746
DRH49,OUT027,813.4261
FDN44,OUT018,827.38153
FDC29,OUT045,799.0704
DRK01,OUT019,801.3407
FDD48,OUT017,812.31934
FDB59,OUT013,809.8475
FDY45,OUT010,840.103
FDX60,OUT035,799.9842
FDT09,OUT010,823.416
DRB24,OUT018,819.6697
FDL13,OUT035,802.0572
FDN16,OUT035,797.7481
FDK57,OUT013,800.34924
FDO22,OUT027,821.3715
FDC57,OUT010,825.50977
FDZ13,OUT027,822.81024
FDW27,OUT013,801.1158
FDX10,OUT049,810.9986
FDY08,OUT018,829.8857
FDA49,OUT017,825.58997
FDC32,OUT018,830.15656
FDO04,OUT035,797.03107
NCZ54,OUT013,802.80756
FDY40,OUT045,797.73083
FDW36,OUT045,805.0309
FDE11,OUT017,837.29596
DRE37,OUT045,808.0967
NCK19,OUT017,812.5398
FDT19,OUT035,802.5331
FDE56,OUT045,806.5691
FDZ57,OUT010,822.24
FDB35,OUT035,811.55084
FDF09,OUT010,813.58203
FDO34,OUT046,810.11945
FDA55,OUT046,801.64105
NCM18,OUT035,799.65094
FDJ20,OUT019,802.31433
DRQ35,OUT019,801.7535
FDG02,OUT013,792.2881
NCU29,OUT018,820.54645
FDL27,OUT027,825.5311
NCA54,OUT035,808.61426
FDJ32,OUT035,800.0194
FDB21,OUT019,812.15576
FDR46,OUT035,808.9317
FDZ32,OUT046,797.6731
DRF36,OUT017,812.8394
NCU54,OUT017,819.19165
NCI31,OUT017,815.3566
DRA59,OUT035,796.90466
NCC55,OUT045,803.4889
FDE44,OUT018,829.0409
NCN26,OUT018,825.9108
FDC11,OUT049,836.3525
FDV24,OUT035,794.72076
FDR40,OUT019,789.66614
NCQ17,OUT049,822.9496
FDC46,OUT045,827.95636
NCM18,OUT046,799.5392
FDK16,OUT046,804.79425
FDI28,OUT017,814.5119
FDS11,OUT018,829.7707
DRD13,OUT046,803.4092
FDL36,OUT035,801.0994
FDI27,OUT013,778.1756
FDJ53,OUT019,801.6021
FDS44,OUT045,808.7393
FDE28,OUT046,809.9415
FDQ33,OUT018,839.26776
FDB37,OUT017,825.2695
FDQ31,OUT045,798.32166
NCQ05,OUT046,806.1988
FDE10,OUT013,789.24133
FDF38,OUT017,814.24146
FDE50,OUT019,802.43225
DRG37,OUT010,822.27155
NCH06,OUT049,828.90607
FDY14,OUT045,809.9064
FDO27,OUT017,823.4841
FDQ19,OUT049,816.512
FDZ26,OUT019,802.5804
FDN51,OUT013,805.58014
FDK20,OUT035,795.61456
FDD40,OUT018,822.47595
DRI25,OUT018,819.2131
FDH56,OUT017,814.563
FDI36,OUT027,819.3326
DRH11,OUT018,806.0419
NCV18,OUT017,808.1639
DRI01,OUT049,813.4021
DRE48,OUT049,814.0527
FDS51,OUT035,807.5545
FDM38,OUT017,811.09546
FDB60,OUT027,823.6782
FDY58,OUT035,808.9331
FDY22,OUT045,820.74884
FDF11,OUT027,830.888
FDZ51,OUT035,810.1813
FDQ45,OUT017,819.25964
FDF17,OUT035,798.012
NCF31,OUT027,830.126
FDA37,OUT013,789.023
FDO51,OUT046,808.7161
FDF34,OUT013,793.3656
FDD57,OUT018,827.1638
FDO37,OUT046,804.1471
FDR49,OUT049,812.5837
FDS39,OUT049,824.36456
FDI48,OUT027,815.53235
DRM35,OUT049,811.82294
FDV57,OUT035,807.6095
FDZ55,OUT013,794.7861
FDI28,OUT035,796.5303
FDS21,OUT045,813.77435
FDT34,OUT013,797.01654
DRI25,OUT035,793.32684
FDT47,OUT010,816.058
DRH39,OUT045,804.74695
NCD54,OUT045,821.77264
FDU16,OUT027,814.29156
NCW29,OUT045,806.2048
FDV25,OUT027,823.91345
FDM56,OUT035,804.5218
FDZ04,OUT027,819.677
FDG59,OUT019,813.10474
FDI56,OUT045,799.4112
FDS33,OUT035,802.50323
FDC23,OUT049,835.8114
FDT11,OUT049,814.2818
FDG17,OUT045,804.32336
FDZ44,OUT045,800.0492
FDJ52,OUT013,791.8204
DRI23,OUT046,812.88226
DRE15,OUT010,810.4522
NCF07,OUT013,792.9049
NCR29,OUT049,813.6727
FDE44,OUT019,810.8534
FDT23,OUT035,796.8936
NCG06,OUT017,827.9707
NCU41,OUT010,825.96735
FDH46,OUT017,812.46497
FDV31,OUT013,799.809
NCT41,OUT027,818.3494
FDE22,OUT027,833.9596
FDC26,OUT045,807.59375
DRF51,OUT017,807.0492
NCY53,OUT019,795.1173
FDY21,OUT017,831.572
FDL27,OUT013,794.9357
FDZ34,OUT049,833.11816
NCF43,OUT010,825.15607
FDC21,OUT035,797.60657
FDL26,OUT013,801.5317
FDT25,OUT010,821.9763
NCR30,OUT046,803.2314
DRL23,OUT019,798.5003
NCR05,OUT049,823.13245
NCE19,OUT018,822.5865
FDY07,OUT035,798.76196
FDB10,OUT017,823.0578
FDP57,OUT013,805.189
FDU48,OUT019,800.8781
FDH48,OUT035,799.12616
FDO33,OUT035,805.5105
NCU29,OUT045,803.4388
FDW35,OUT046,805.0379
FDH05,OUT010,826.1591
FDP26,OUT049,817.2606
DRG27,OUT035,794.061
FDQ33,OUT046,809.0734
FDH20,OUT010,816.187
FDV14,OUT046,802.8331
DRD01,OUT046,803.6417
NCI17,OUT049,815.2543
FDF39,OUT010,813.8784
FDX37,OUT046,808.75714
NCX17,OUT035,816.43463
FDN03,OUT013,802.2651
NCS41,OUT010,822.66046
FDH34,OUT045,816.7622
NCX53,OUT018,827.13666
FDY31,OUT046,799.6203
FDD20,OUT017,817.24396
FDE51,OUT045,789.7057
FDV27,OUT046,809.5409
FDF16,OUT035,796.94934
FDZ02,OUT049,811.94824
NCK05,OUT045,808.1972
FDM12,OUT027,819.5759
NCA05,OUT018,828.33673
FDX33,OUT045,814.14703
FDM25,OUT049,806.9663
FDE41,OUT018,818.7047
FDW14,OUT045,792.28436
NCD30,OUT046,804.79346
FDB23,OUT010,837.5967
FDF45,OUT046,795.2584
FDW20,OUT017,823.84766
FDF47,OUT045,830.68317
NCR05,OUT019,797.26184
DRB01,OUT046,804.7718
FDE36,OUT013,787.2513
FDU56,OUT049,822.6839
FDB23,OUT049,836.88556
FDN48,OUT049,817.52716
FDS43,OUT013,799.1019
NCN05,OUT013,789.62726
NCL53,OUT049,820.8119
FDL56,OUT046,805.77
FDH17,OUT018,819.90356
FDP37,OUT046,807.12317
FDG09,OUT019,799.8078
FDA55,OUT045,812.6404
FDX31,OUT049,824.7799
FDJ41,OUT045,807.55804
DRC24,OUT045,808.7848
FDQ21,OUT035,807.12244
NCT54,OUT045,808.79675
FDH08,OUT049,817.83105
FDY38,OUT018,826.2118
DRM11,OUT010,816.10443
FDG32,OUT049,832.07697
NCH18,OUT046,809.7871
FDI20,OUT035,808.3303
FDA33,OUT018,832.84534
FDN45,OUT013,816.57227
FDT45,OUT010,830.3751
FDR32,OUT035,802.25653
FDA48,OUT017,822.3001
FDN23,OUT017,816.91943
NCR18,OUT035,798.83276
FDD45,OUT046,801.82605
FDI22,OUT018,842.4151
FDT09,OUT013,794.2511
DRC24,OUT027,816.9253
FDT39,OUT046,808.00146
FDX28,OUT045,799.11566
FDA50,OUT018,819.4927
FDT33,OUT027,825.0969
FDQ60,OUT049,816.6337
NCM19,OUT018,818.6582
FDF40,OUT046,806.95374
NCI30,OUT035,814.7582
FDK34,OUT049,827.38245
FDA38,OUT027,815.51227
FDT02,OUT045,793.81793
FDC11,OUT017,834.16693
FDD08,OUT046,797.2767
NCS29,OUT046,812.67914
DRI03,OUT010,813.4769
FDK48,OUT035,792.3449
FDM52,OUT049,822.4065
FDP49,OUT035,792.9476
DRA24,OUT046,806.3082
NCJ43,OUT049,817.74805
FDE11,OUT045,824.1618
FDP01,OUT049,820.0449
FDQ59,OUT018,822.3339
FDA43,OUT019,803.64746
FDL14,OUT017,817.5283
FDV50,OUT010,812.2423
FDT01,OUT027,826.5268
NCC42,OUT035,803.9051
FDO28,OUT046,804.66394
FDD32,OUT019,795.83685
FDV45,OUT035,808.6502
NCW17,OUT019,790.9706
NCJ17,OUT027,826.0859
NCF18,OUT049,828.807
FDP01,OUT045,815.2724
FDH24,OUT045,817.45544
FDI38,OUT027,819.1614
FDX03,OUT035,813.93225
FDY28,OUT046,809.2603
FDN34,OUT018,835.4973
FDJ02,OUT045,814.9338
FDW40,OUT019,799.80963
FDX03,OUT017,826.3373
FDE17,OUT027,816.06445
FDT58,OUT046,808.5792
FDI38,OUT013,798.1274
FDW22,OUT035,805.9137
FDS15,OUT027,828.08386
NCX06,OUT013,804.5035
DRK47,OUT035,797.4451
FDC23,OUT027,833.5066
FDM56,OUT010,828.11383
FDP21,OUT046,808.5046
FDP58,OUT046,812.70667
FDA27,OUT019,794.90814
FDK41,OUT019,803.70166
NCH42,OUT046,807.2302
FDG29,OUT045,804.7842
FDW15,OUT018,833.1337
FDD28,OUT018,816.8528
FDQ37,OUT049,825.6883
FDC23,OUT035,816.5039
FDV13,OUT035,806.941
FDK33,OUT046,812.1398
FDO33,OUT013,804.1993
FDN21,OUT017,831.4952
NCW06,OUT027,831.3218
FDI38,OUT035,809.4982
FDC21,OUT027,821.4635
NCS05,OUT046,805.2392
NCN53,OUT049,810.87244
FDV40,OUT010,820.73676
FDG60,OUT017,829.667
NCY30,OUT027,830.0524
FDM40,OUT045,806.89526
NCO30,OUT046,809.9044
FDK10,OUT046,808.247
FDM36,OUT045,806.1982
FDN10,OUT013,800.35126
FDM46,OUT018,835.07965
FDX50,OUT049,824.5085
FDP33,OUT045,831.40576
FDO12,OUT045,813.87836
FDC28,OUT013,789.81714
FDO31,OUT045,797.8181
FDX45,OUT035,808.1041
FDV21,OUT049,827.0747
FDH04,OUT049,809.9007
NCG54,OUT013,800.7745
FDO13,OUT046,802.1928
FDA09,OUT027,831.25824
FDC38,OUT017,824.58246
NCO42,OUT046,809.3304
FDL45,OUT049,826.19586
NCK31,OUT013,788.30835
FDM39,OUT017,808.0022
FDC22,OUT010,831.0822
FDF46,OUT046,805.79584
FDQ37,OUT045,827.03925
FDH41,OUT010,826.7139
FDQ04,OUT046,800.7606
NCQ02,OUT027,829.1133
FDJ57,OUT027,818.7803
NCE07,OUT049,816.1554
FDE56,OUT013,799.9288
FDI20,OUT049,825.7891
FDK36,OUT018,813.31824
FDP08,OUT027,826.6422
FDF44,OUT017,812.6582
NCU53,OUT017,810.59607
FDF47,OUT035,824.28186
FDS55,OUT010,823.7346
FDZ52,OUT010,829.0642
